id,name,lastBackup,url
"224795927647802","ألوية أحفاد الرسول في حلب",2014-05-07T14:04:18Z,"A7fadAlrasoul.Aleppo"
"609340327","Alison Benjamin",2014-05-07T14:04:02Z,"benjamin.more.165"
"230377845124","Ivo Josipović",2014-05-07T14:05:10Z,"ivojosipovicprh"
"113150848694958","Zoran Milanović",2014-05-07T12:12:41Z,"113150848694958"
"123192097729224","Vlada RH",2014-05-07T12:13:54Z,"Vlada.RH"
"336620687262","International Committee of the Red Cross",2014-05-07T16:01:40Z,"icrc"
"270304406466329","المجلس المحلي لمدينة زاكية في ريف دمشق",2014-05-07T14:02:54Z,"Majles.Zakia.2"
"428807957160253","تجمع أحرار دمشق وريفها",2014-05-07T16:01:20Z,"damascus.infos"
"210154445685282","الدعم التقني للثورة السورية - Syrian Revolution Tech Support",2014-05-07T16:01:11Z,"syr.rev.tech.support"
"176176075840701","مكتب الاستشارات الأمنية للثورة | Revolution Office for Security Counseling",2014-05-07T14:04:33Z,"ROSC.office"
"296149977168758","غراس النهضـة",2014-05-07T14:03:08Z,"ghiras.alnahda"
"489077234440157","إتحاد شبكات أخبار المخيمات الفلسطينية",2014-05-07T16:01:40Z,"syriancamps"
"494446483945999","المكتب الاعلامي الموحدفي الغوطة الشرقية منطقةالمرج",2014-05-07T14:03:04Z,"c.m.o.alghota"
"388264681187624","تنسيقية الثورة السورية في حي المالكي وما حوله 2012",2014-05-07T14:11:53Z,"malki2012.Revolution"
"152193938311809","Damascus Youth Union for Change اتحاد شباب دمشق للتغيير",2014-05-07T14:12:17Z,"DamascusUnionForChange"
"1428795107341972","تنسيقية  ركن الدين- الثورة السورية في دمشق",2014-05-07T16:02:10Z,"roknaldeenfree1"
"1382037898685250","مجلس قيادة الثورة في دمشق",2014-05-07T14:04:10Z,"R.L.C.Damascuss"
"404944432957125","مكتب دمشق الإعلامي - Damascus Media Office",2014-05-07T14:11:53Z,"Damascus.media.office"
"611306078932956","مكتب المجالس المحلية ريف دمشق - القطاع الجنوبي",2014-05-07T14:11:48Z,"Office.of.the.local.councils.south.of.Damascus"
"343172915751705","عدسة شاب دمشقي | Lens young Dimashqi",2014-05-07T16:00:56Z,"LensYoungdimashqi"
"100004465243146","Mohammed Rasoul",2014-05-07T14:06:46Z,"rasoul.sy"
"563391707012239","المكتب الاعلامي في بلدة تسيل",2014-05-07T16:02:36Z,"maktbtseel"
"572570786099329","حركة نور سوريا - الصفحة الجديدة",2014-05-07T14:13:57Z,"HrktNwrSwrya"
"469616616391155","مدرسة السلااح السوري",2014-05-07T16:02:35Z,"MdrstAlslaah"
"120998428061604","المركز الإعلامي في محافظة حماة "" Hama Media Center """,2014-05-07T16:02:04Z,"Hama.Media.Center"
"282934055136902","مركز الشوك لمساعدة العائلات السورية في لبنان",2014-05-07T16:00:59Z,"282934055136902"
"217292531645464","القسم الاعلامي لقصائد نخوة حموية",2014-05-07T16:00:54Z,"syriahamaa"
"131596696909733","F.N.N | شبكة فلاش سوريا",2014-05-07T16:01:31Z,"syria.news.F.N.N"
"219871188042840","S.G.N  | شبكة سوريا المجد",2014-05-07T14:04:32Z,"SyriaGloryN"
"209086569159303","مجلس ثوار محافظة حماة  Hama Rebels Council",2014-05-07T14:13:54Z,"Hama.Rebels.Council"
"9208539755","Demi Lovato",2014-05-07T16:01:22Z,"DemiLovato"
"470599159677235","Syria Direct سوريا على طول",2014-05-07T14:04:04Z,"syriadirectorg"
"304636862904002","Hazara Asylum Seekers",2014-05-07T14:12:24Z,"HazaraAsylumSeekers"
"100000394929121","Antti Intifada",2014-05-07T14:06:21Z,"antti.intifada"
"448127438635018","Sin Fronteras El Paso",2014-05-07T14:11:15Z,"sinfronteraselpaso"
"389125324463212","MOCK El Paso Times",2014-05-07T14:09:24Z,"389125324463212"
"481034422013230","Jamiyah Islamiya",2014-05-07T16:02:33Z,"jamiyah.islamiya"
"549761534","Metleg Lyapunov",2014-05-07T14:06:43Z,"Metleg.lyapunov"
"1383044201942627","المكتب الاعلامي لهيئة حماية المدنيين في حمص وريفها",2014-05-07T14:07:16Z,"syrgccp.homs2"
"630374836","Stelio Spadaro",2014-05-07T14:07:12Z,"steliospadaro"
"1013638883","Syrian Martyrs",2014-05-07T14:06:22Z,"freearmy2011"
"504238599","Adib Shishakly",2014-05-07T14:06:42Z,"shishakly"
"218656168208194","Adib Shishakly",2014-05-07T14:10:19Z,"Adib.AlShishakly"
"100001564696052","Ghali Khalifah",2014-05-07T14:06:42Z,"ghali.khalifah"
"1390967691158689","المكتب الإعلامي في حي جوبر بدمشق",2014-05-07T14:11:40Z,"jobarrev"
"700559166663317","Antalyaworkshop",2014-05-07T14:06:41Z,"700559166663317"
"601104739909322","Dsgndiver",2014-05-07T14:07:02Z,"dsgndiver"
"275287062514124","أخبار الريف",2014-05-07T14:07:59Z,"reefnews"
"1435584649994774","فيلق الرحمن - القيادة العامة",2014-05-07T14:09:34Z,"alrahman.corps"
"340099236070699","عدسة سام",2014-05-07T14:07:58Z,"samlenses"
"204254059595117","POUR UNE SYRIE LIBRE",2014-05-07T14:09:19Z,"SyrianRevolutionFrance"
"570691409650832","كتيبة شهداء مهين",2014-05-07T16:01:46Z,"570691409650832"
"544551612288487","أخبار مهين وضواحيها الرسمية",2014-05-07T14:06:16Z,"544551612288487"
"395197790582595","معربة الحدث Media Center",2014-05-07T14:07:09Z,"moarbah.al.hadath"
"100007931705022","Maria Jones",2014-05-07T14:06:21Z,"100007931705022"
"329320336203","Sex and the City",2014-05-07T16:01:07Z,"Sexandthecity"
"666717658","Kenneth Rasmusson",2014-05-07T14:05:54Z,"burningnome"
"100007280324568","Charles Windsor II",2014-05-07T14:12:52Z,"charles.windsorii"
"471550812924258","Preventing Genocide in Syria",2014-05-07T14:13:22Z,"Genocide-in-Syria"
"1399644386964883","Genocide in Syria",2014-05-07T14:12:53Z,"1399644386964883"
"100005278304926","Abu Adh-Dhahuuk Al-Qattal As-Suissery",2014-05-07T16:01:58Z,"abuadhdhahuuk.alqattalassuissery.7"
"100007381027382","Abou Suleyman Suissery Ghuraba",2014-05-07T14:12:51Z,"abousuleymansuissery.ghuraba"
"1450249875207386","Al-Ghuraba Media FR",2014-05-07T14:12:27Z,"alghurabamediafr"
"210076852344666","شاهد ما شفش حاجة بس شاف المر",2014-05-07T14:13:38Z,"syrian.witness"
"230098263779709","Syrian Rebel Watch",2014-05-07T16:00:14Z,"SyrianRebelWatch"
"571698702903750","إتحاد تنسيقيات القلمون QCU",2014-05-07T16:01:23Z,"Qalamon.Union.4"
"221571961195127","Syrian Regime Killers (help identify these murderers!)",2014-05-07T14:10:22Z,"221571961195127"
"265726053490158","Documents.sy | المركز السوري للتوثيق",2014-05-07T16:00:50Z,"documents.sy"
"410167602421603","تنسيقية سلمية salamieh coordination",2014-05-07T14:12:47Z,"FREE.SALAMEES1"
"171292119727379","اتحاد ثوار حماة : المكتب الإعلامي",2014-05-07T14:13:06Z,"hama.rebellions.union"
"599609203423405","تنسيقية الثورة السورية حمص - الوعر",2014-05-07T14:11:23Z,"Waar.Revolution.coordination2"
"218457351543281","شبكة البوليل الإخبارية",2014-05-07T16:02:21Z,"bolilpress"
"141881949298173","جـنـود الـعرين Soldiers Of Den",2014-05-07T14:04:24Z,"sof.r.15"
"298382103530912","Syria 24 English",2014-05-07T16:02:30Z,"syria24english"
"493574714096431","المكتب الإعلامي - الهيئة العامة للثورة السورية",2014-05-07T14:07:05Z,"srgcpress"
"149341565181241","Free Syria Grenoble",2014-05-07T14:03:13Z,"freesyriagrenoble"
"249088328438382","هيئة التنسيق الوطنية في سوريا",2014-05-07T16:02:23Z,"Syria.National.Coordinating"
"208245679202312","Operation Syria",2014-05-07T16:01:34Z,"opsyria"
"155492264516091","همبستگی با مردم سوریه-الایرانیون یدعمون الثوره السوریه الشعبیه",2014-05-07T14:13:49Z,"Iran.Syria"
"467568499932349","Syrian Arab News Agency SANA",2014-05-07T14:05:09Z,"SyrianArabNewsAgencySana"
"558391654203084","نكت وطرائف الثورة السورية الاسلامية",2014-05-07T14:11:45Z,"nokat.of.syrianRevolution2013"
"517447925019679","Army of Islam",2014-05-07T14:07:08Z,"Army.of.Islam"
"384461518251563","Buzz For Syrian Revolution",2014-05-07T14:03:20Z,"BuzzForSyrianRevolution"
"100681426711941","Hands OFF Syria",2014-05-07T14:04:39Z,"handsoffsyria"
"1378272419097995","We, the Revolutionaries of this Ummah",2014-05-07T14:04:09Z,"revolutionsbegin"
"345180182174204","قناة الميادين - Al Mayadeen Tv",2014-05-07T14:07:40Z,"almayadeen.tv"
"546954078683595","Syrian Perspective",2014-05-07T14:14:05Z,"SyrianPerspective2"
"269951423026909","De waarheid over Syrië/The truth about Syria - Mediawerkgroep Syrië (MWS)",2014-05-07T14:03:00Z,"MWSyria"
"694872423876817","ياقلمون نحن قادمون",2014-05-07T14:07:42Z,"694872423876817"
"291097727609163","الجيش العربي السوري يحميني",2014-05-07T16:02:17Z,"Syrian.Arab.Army.protect.me"
"622423914463572","DNN01 دمشق الاخبارية الاولى",2014-05-07T14:08:53Z,"dnno1"
"379650608830753","شهداء الوطن",2014-05-07T16:01:58Z,"shouhadaa.alwatan"
"258792887466850","نحن سوريا | We Are Syria",2014-05-07T14:12:29Z,"We.Are.Syria1"
"194120114023811","الحقيقة السورية | Syrian Truth",2014-05-07T16:01:14Z,"Syrian.Truth.sy"
"144930862280593","Occupy Syria",2014-05-07T14:04:28Z,"Occupy.syr"
"242800112433654","Syria سورية",2014-05-07T16:01:24Z,"242800112433654"
"322063591270687","جيش التحرير الفلسطيني الحر",2014-05-07T14:10:42Z,"322063591270687"
"274193632687921","HOMS.up-to-date.News",2014-05-07T16:00:24Z,"homsuptodate"
"172683116117004","British Syrians & Friends in Solidarity with the Syrian Revolution",2014-05-07T16:01:05Z,"BritishSyrianRevolution"
"678857422172165","Ismailshekhsalh",2014-05-07T14:13:39Z,"678857422172165"
"195722740501737","World Organization for the Defense of Human Rights",2014-05-07T16:01:56Z,"Syrian.Organization4Human.Rights.Defence"
"352961034797547","Syria Updater",2014-05-07T14:04:08Z,"SyriaUpdater"
"363889943696219","Radio Free Syria",2014-05-07T14:02:51Z,"RadioFreeSyria"
"199729783434493","الثورة السورية بلغات العالم Syrian Revolution in the languages of the world",2014-05-07T14:11:24Z,"LanguegesOfTheWorlds"
"434449356599521","Syrian Support Group",2014-05-07T14:13:33Z,"SyrianSupportGroupSSG"
"298697380186687","Welsh Solidarity for Syria",2014-05-07T14:10:48Z,"WelshSolidarityforSyria"
"458106567594666","هيئة الأركان العامة للقوى العسكرية والثورية السورية - FSA General Staff",2014-05-07T14:11:14Z,"FSAHQ"
"217039468315673","(المغتربون السوريون) Syrian Expatriates Organization",2014-05-07T14:08:08Z,"Syrian.Expatriates"
"110503795708306","Ugarit News - English",2014-05-07T14:05:28Z,"UgaritNews.English"
"191998374180308","Bashar Al-Assad",2014-05-07T14:12:29Z,"Bashar.Al.Assad.page"
"326136340807919","أموي مباشر - OmawiLive",2014-05-07T14:08:24Z,"OmawiLive24"
"252724514864976","Aleppo Media Centre - English",2014-05-07T14:13:39Z,"AMCenglish"
"213849965318722","شبكات أخبار سوريا المتحدة / F.S.N.N",2014-05-07T14:09:49Z,"page.F.S.N.N"
"300284443358160","Syria Scope Network",2014-05-07T14:05:29Z,"syriascope"
"709386345743316","Chemical Massacre in Syria - Massacre Chimique en Syrie",2014-05-07T14:05:18Z,"CWMassacre.Syria"
"170434289831973","شبيحة الفرقة الرابعة",2014-05-07T14:07:32Z,"Syrian.shabi7a"
"570207212990532","شبكة أخبار حلب والريف الشمالي والشرقي",2014-05-07T14:05:16Z,"2.Network.Aleppocountryside.89"
"193254350885590","ARNN",2014-05-07T14:10:49Z,"193254350885590"
"634894933238045","الغوطة الشرقية الآن",2014-05-07T14:08:49Z,"alghotaalsharqia"
"100004422758966","لواء التوحيد حلب",2014-05-07T14:03:12Z,"mohammad.shami.33"
"491343570941900","شبكة مراسلي ريف دمشق  - Damascus Countryside Reporters Network",2014-05-07T14:09:23Z,"dcrn.2"
"167698869953906","تنسيقية دمشق الكبرى",2014-05-07T14:03:26Z,"Damas.Biggest.Org"
"171123239603690","شبكة منقول الاخبارية | M.N.N",2014-05-07T14:13:30Z,"Syria4alasad"
"625693980807341","Day of Solidarity with Syria",2014-05-07T14:04:49Z,"solidaysyria"
"100004215254417","De Ware Religie",2014-05-07T12:03:10Z,"de.warereligie"
"421067584618644","زهيري نيوز - Z.N.S",2014-05-07T14:03:04Z,"ZuhairiNews"
"156113277793225","Сирийский народ за Башара Асада شباب سورية الأسد في اوكرانيا",2014-05-07T16:01:10Z,"Syria.uk"
"1424164831162875","شبكة الناطق الرسمي لثورة الفرات",2014-05-07T14:12:04Z,"alfurat22freedom"
"100003228271230","احمد جدعان الغنام",2014-05-07T14:10:42Z,"aboknam"
"175056825872243","Qamislo",2014-05-07T14:05:15Z,"Qamislo.News"
"136831616520018","الاتحاد الوطني الكوردستاني-pukmedia arabic",2014-05-07T14:13:09Z,"PuKmediaArabic"
"119696204867451","قناة سوريا اليوم - Syria channel today",2014-05-07T16:02:12Z,"Syria.channel.today"
"215211748606227","رجال الله",2014-05-07T14:13:33Z,"Rijal.Allah.2012"
"386843251356041","الصفحة الرسمية لأصحاب الجنسية الديرية",2014-05-07T16:00:48Z,"DeirEzzor.SYR"
"425265894158609","شبكة سورية الآن",2014-05-07T14:13:18Z,"ShbktSwrytAlan"
"312158925474700","souriabaladi.com",2014-05-07T14:03:33Z,"souriabaladi"
"566956210029954","SMART News Agency   -   وكالة سمارت للأنباء",2014-05-07T16:01:35Z,"SMARTNewsAgency"
"260678550763320","ثورة الشام انتصار الاسلام - البديلة",2014-05-07T14:05:04Z,"alshamrevo2"
"325437354245141","4)الحزب اليساري الكوردي - Pçk",2014-05-07T14:05:18Z,"rojavakurdistan"
"264953433602337","حزب الوحدة الديمقراطي الكردي في سوريا_ يكيتي_منظمة الدرباسية_",2014-05-07T14:04:10Z,"dildar136"
"254488777930036","Syrian Reporters _ مراسلون سوريون",2014-05-07T14:05:38Z,"syrian.reporters"
"297711530368131","أخبار تل أبيض Nûçeyîn Girê Sipî",2014-05-07T16:02:04Z,"GireSpi.news"
"726642938","Polat Can",2014-05-07T14:06:11Z,"polatcano"
"149110305187104","حزب الوحدة الديمقراطي الكردي في سوريا - يكيتي -",2014-05-07T14:04:00Z,"PYDKS"
"1489673817926161","KA News",2014-05-07T14:05:14Z,"A.K.A.kamishli.news"
"155470501312918","تنســــيـقـيـة شــباب راس العيــــــن وريفها",2014-05-07T14:04:36Z,"155470501312918"
"1460176050865205","شبكة اخبار راس العين وريفــــــــــــــها",2014-05-07T14:03:13Z,"1460176050865205"
"515272408","Kadar Sheikhmous",2014-05-07T16:01:29Z,"kadar.sheikhmous"
"473917376055942","انتهاكات داعش في سوريا ISIS ""daash"" violations in Syria",2014-05-07T16:01:45Z,"ISIS.violations.in.Syria"
"225693757605139","الجيش العربي السوري - الفيلق الأول",2014-05-07T14:12:12Z,"Syrian.Army.F1"
"511969895510105","سوريو الدم والهوية",2014-05-07T14:04:05Z,"511969895510105"
"104007492967515","THE ARRIVALS < WAKE UP PROJECT>",2014-05-07T14:04:02Z,"TAWUP"
"236960333144939","GRUP Pembela Tauhid #4",2014-05-07T16:02:48Z,"236960333144939"
"1428511244033264","Daulah Islamiyah Jihad Media II",2014-05-07T16:02:38Z,"daulahislamiyahjihadmedia2"
"117557471691102","شبكة عاجل المؤيدة",2014-05-07T14:05:52Z,"ajilinewsassd"
"379024202145596","المجلس الوطني الكوردي /السويد Encûmana Niştimanî Kurdî li Sûriyê/Swêd",2014-05-07T16:00:14Z,"379024202145596"
"200540753350250","منظمة سري كانييه للحزب الديمقراطي التقدمي الكردي في سوريا",2014-05-07T14:13:03Z,"pdpks.serekaniye"
"152182208249315","المجلس المحلي في سرى كانيه للمجلس الوطني الكردي في سوريا",2014-05-07T14:12:09Z,"ENCUMANA.SEREKANIYE"
"294780627252949","The Syrian Journalists Association (SJA) رابطة الصحفيين السوريين",2014-05-07T16:00:55Z,"SyrianJournalistsAssociation"
"548726368533058","Network news Rmelan",2014-05-07T14:11:57Z,"548726368533058"
"495168480591866","Syriac Military Council - MFS",2014-05-07T14:02:46Z,"495168480591866"
"125835467438877","Benjamin Hiller Photojournalist",2014-05-07T14:02:49Z,"bhillerphoto"
"665590330149524","We Want Khilafah, Say No To Democracy",2014-05-07T14:10:02Z,"665590330149524"
"211852725602498","Syrian Air Force",2014-05-07T16:01:39Z,"SyrianAirForce"
"532377104","Al-Ayham Saleh",2014-05-07T14:05:56Z,"alayham"
"176774035731073","مسيحيو سورية معا لاستضافة غبطة البطريرك مار بشارة الراعي في وطنه",2014-05-07T16:00:55Z,"Christians.of.Syria.alassad"
"607099322664676","المكتب الاعلامي في بلدة الجيزة / الصفحة البديلة",2014-05-07T14:12:33Z,"Media.officein.the.town.ofGiza"
"754732564555361","مجلس قيادة الثورة في محافظة درعا",2014-05-07T14:08:02Z,"syrlc2014"
"393560054121059","شـــبكة أخـــــــبار المــــتاعية",2014-05-07T16:01:05Z,"393560054121059"
"530274867054347","اتحاد تنسيقية شباب الثورة في مدينة نوى-حوران",2014-05-07T14:13:25Z,"NawaNews2011"
"247941645355602","Muhammad Islamic Movement supporters",2014-05-07T16:01:30Z,"aslam1"
"635517399822811","Shuhada Al-islam Brigade لواء شهداء الإسلام",2014-05-07T14:11:35Z,"Shuada.A.B"
"147959182051921","صُنّــــــــــاع المجــــــــد",2014-05-07T14:13:31Z,"Sona3Almajd"
"387988744554715","كتيبة البنيان المرصوص",2014-05-07T14:09:27Z,"387988744554715"
"515077118588511","كتيبة رجال الله في ريف اللاذقية",2014-05-07T14:09:58Z,"515077118588511"
"435872429879897","محبي مدينة عربين",2014-05-07T14:12:18Z,"435872429879897"
"538186979584283","تنسيقية الثورة السورية في الغوطة الشرقية",2014-05-07T14:10:25Z,"CoordinatingSyrianRevolutionintheeasternGota"
"1484816271742601","تنسيقية اللاذقية - Latakia Coordination",2014-05-07T14:05:39Z,"Latakia.Coordination"
"160281484046749","شباب حلب الأحرار",2014-05-07T14:04:15Z,"AleppoFreeYouth"
"254749327977523","شبكة أخبار الساحل السوري الحر جبلة بانياس اللاذقية طرطوس 2",2014-05-07T14:07:18Z,"254749327977523"
"130507357090914","اللاذقية حياتي",2014-05-07T14:05:20Z,"130507357090914"
"428159730618299","كتيبة فرسان العقيدة",2014-05-07T14:04:33Z,"forsanalakeda"
"480560948666408","تنسيقية اللادئية الحرة",2014-05-07T14:09:08Z,"480560948666408"
"495137657200324","Shaam Photograph",2014-05-07T14:08:33Z,"ShaamPhoto"
"659609047385586","Latakia L.N.N the news",2014-05-07T14:05:41Z,"Latakia.news1"
"164326153765823","تغريدات جهادية 2",2014-05-07T14:07:12Z,"aljhad.sbelna"
"526335897451910","كتيبة رجال عاهدوا الله فصدقوا",2014-05-07T14:07:17Z,"526335897451910"
"496344747106200","بطولات الجيش الحر لحظة بلحظة",2014-05-07T14:07:23Z,"496344747106200"
"197034687121853","كتيبة رجال عاهدوا الله فصدقوا",2014-05-07T14:02:47Z,"197034687121853"
"183733028342632","اتحاد تنسيقيات الثورة السورية   |  Syrian  Revolution Coordinators Union",2014-05-07T14:05:00Z,"monasiqoon"
"385815181479818","عدسة شاب لادقاني | Young Latakian's Lens",2014-05-07T14:04:20Z,"LensYoungLattakian"
"153123244885889","الحفة",2014-05-07T14:12:44Z,"alhaffehciyty"
"424898684275224","Love Syria and fancy Latakia",2014-05-07T14:08:04Z,"AlhbSwryaWAlhwyLadyany"
"645817728767735","عدسة شاب لادئاني",2014-05-07T16:02:43Z,"645817728767735"
"203620143055554","تنسيقية الثورة السورية في بلجيكا The Syrian Revolution in Belgium",2014-05-07T16:02:44Z,"The.Syrian.Revolution.In.Belgium1"
"303241746403870","تنسيقية الناشطين السوريين في العمل الأغاثي و العمل الأعلامي في ألمانيا",2014-05-07T16:02:38Z,"303241746403870"
"160893707347004","تنسيقية الثورة السورية طرطوس عرب الشاطئ",2014-05-07T14:06:47Z,"160893707347004"
"369949626434443","تنسيقية شباب الثورة السورية بالقاهرة",2014-05-07T14:04:20Z,"369949626434443"
"526603657411710","UK to Syria Convoy",2014-05-07T16:02:31Z,"UK2SYRIA"
"308495162520463","كلنا الطـــفـــل الـــبطـــل عــــمــــر",2014-05-07T14:02:45Z,"hero.omar.2008"
"208136919392781","Civilians Protection Commission - CPC",2014-05-07T14:02:58Z,"cpc.syr"
"100002243941514","غصن زيتون",2014-05-07T14:13:17Z,"Ibnqasiyoon"
"1421387071411760","سوريا أخبار الحدث",2014-05-07T16:01:20Z,"1421387071411760"
"586987611378832","وكالة القنيطرة الحدث",2014-05-07T14:10:43Z,"qal.hadaath"
"245330965487716","Pray for Syria",2014-05-07T16:02:19Z,"Pray.For.Syria.22"
"100002390319981","Mar Arben",2014-05-07T14:07:47Z,"marwan.habak"
"413946378717502","Brigade Saad bin Abi Waqas - Al Sahaba brigades",2014-05-07T14:13:44Z,"Brigade.sa3d"
"1388154058099001","الاتحاد الإسلامي لأجناد الشام",2014-05-07T16:02:40Z,"ajnad.sham"
"530745770269837","Free Syrian Activist, Zaidoun al-Zoabi",2014-05-07T16:01:20Z,"FreeSyrianActivistZaidounAlzoabi"
"163529613709257","Free the Political Prisoners of Syria الحرية للمعتقلين السياسيين في سورية",2014-05-07T16:00:54Z,"SyrianPoliticalPrisoners"
"260512627432392","Solidarity with Qusai Zakarya Hunger Strike Under Siege in Moadamiya, Syria",2014-05-07T14:11:04Z,"qusaihungerstrike"
"176928955794172","أحرار خلف القضبان Behind Bars But Free",2014-05-07T14:14:00Z,"BehindBarsButFree"
"208405362673225","بدنا المعتقلين بدنا ياهن بدنا الكل-We want the Detainees  we want them all",2014-05-07T14:07:58Z,"208405362673225"
"173479016041572","Stop the torture of the Syrian detainees أوقفوا تعذيب المعتقلين السوريين",2014-05-07T14:14:03Z,"173479016041572"
"291887404160834","مركز توثيق الانتهاكات في سوريا",2014-05-07T16:01:11Z,"vdcsy"
"266696513435886","الحريه للقاضي نايف فيصل الرفاعي",2014-05-07T14:13:04Z,"freenaifalrefai"
"477786425611253","الحرية للشاب عامر أبو شقره",2014-05-07T14:09:48Z,"477786425611253"
"317408955024078","الحرية للناشط ماهر طحان",2014-05-07T16:01:39Z,"FreeMaherTahhan"
"138204849654479","لست مجرد رقم| I'm Not Just Number",2014-05-07T14:11:29Z,"Syrian.Detainees.not.Numbers"
"220493644634204","Detainees And Missing In Syria المعتقلين والمفقودين في سورية",2014-05-07T14:11:14Z,"Syrian.Detainees.Missing"
"409886355823289","سوريا وطن لاسجن",2014-05-07T14:08:13Z,"409886355823289"
"1408868036023792","رابطة الدفاع عن حقوق المعتقلات",2014-05-07T14:09:18Z,"1408868036023792"
"569504413122589","الحرية للمعتقلة تغريد المحزم",2014-05-07T14:09:54Z,"taghridmuhazam"
"118087574936375","الثورة السورية فيديوهات   Syrian Revolution Videos",2014-05-07T14:11:19Z,"Syrian.R.V"
"1401012943452926","الثورة السورية - فريق الملتيميديا",2014-05-07T14:08:59Z,"syria.multimedia"
"138209109582347","Solidarietà al popolo Siriano",2014-05-07T14:12:45Z,"SolidarietaalpopoloSiriano"
"175737975813435","كلنا الشهيد الطفل حمزة علي الخطيب",2014-05-07T16:00:26Z,"hamza.alshaheed"
"400898183253721","مفقودين",2014-05-07T14:07:44Z,"missing.syria"
"369028656451865","موالي و معارض معا لوقف إطلاق النار الفوري من جميع الأطراف و تطبيق القانون",2014-05-07T14:10:35Z,"firstsyria"
"504118549640547","سوريا للجميع",2014-05-07T14:06:52Z,"siryaforall"
"400966686690777","حملة "" بكفي "" لوقف سفك الدم السوري",2014-05-07T14:07:37Z,"bekaffi.dam"
"204872392893093","Syria Events: The Untold Truth",2014-05-07T14:06:33Z,"Syria.Events.The.Untold.Truth"
"1405080273042314","على أجسادنا",2014-05-07T14:13:49Z,"on.our.dead.bodies"
"633690087","Chris Sharp",2014-05-07T16:01:28Z,"chris.sharp"
"100007898917306","Chris Sharp",2014-05-07T14:04:42Z,"chris.sharp.585112"
"100005371655181","Farah Masria",2014-05-07T14:06:12Z,"farah.masria"
"450486118382863","مطعم ومطبخ السوري",2014-05-07T14:06:37Z,"KitchenRestautant.Syrian"
"521859057932148","Eliminate Obesity",2014-05-07T14:05:13Z,"Eliminate.obesity"
"1460245507532481","TH3 Technews",2014-05-07T14:04:37Z,"th3technews1"
"247649808731568","شبكة اخبار عدرا - الثورة السورية في ريف دمشق adra news",2014-05-07T14:05:33Z,"adra.news1"
"200504346725242","شبكة الحسكة الإخبارية",2014-05-07T14:10:18Z,"hasskanetwork"
"475837722452937","اتحاد الطلبة الاحرار فرع الحسكة",2014-05-07T14:05:42Z,"U.F.S.S.Hasaka"
"169122569847858","لافتات كفرنبل المحتلة",2014-05-07T14:04:24Z,"kafrnbl"
"146667952077598","Syrian Media Center | المركز الإعلامي السوري",2014-05-07T14:04:18Z,"SyrianMC"
"187199484682289","شبكة فلاش سورية | F.N.N",2014-05-07T14:00:57Z,"fnn.sy"
"539363092752634","مشفى الأتارب atareb hospital",2014-05-07T14:03:03Z,"539363092752634"
"1438306916387595","شبكة عمليات الجيش الاسلامي السوري الحر",2014-05-07T14:11:32Z,"sy.islamic.free.army"
"227634300729749","لجان التنسيق المحلية - مدينة الأتارب وقراها",2014-05-07T14:04:34Z,"alatareblcc"
"480796472031445","شبكة رصد الجهاد الشامي",2014-05-07T14:12:38Z,"rasd.jehadAlshami"
"799218036775048","الجبهة الإسلامية - مشروع أمة",2014-05-07T16:00:17Z,"IslamicFront03"
"489792154367905","مدرسة الثورة لتعليم الرماية بالقناصات",2014-05-07T16:01:55Z,"jsr.sniper"
"135397423250151","Technology revolution تقنيات الثورة السورية",2014-05-07T14:11:53Z,"Technology.Syrian.Revolution"
"227861330686588","الصفحة العسكرية",2014-05-07T14:11:48Z,"aboyosef.fsa"
"422696344520369","قناة السوري الحر الفضائية البديلة 3",2014-05-07T14:04:15Z,"free.tv.army1"
"678636628846410","لواء الحق في الغوطة الغربية",2014-05-07T14:11:24Z,"Damascus.Syrian.lwa2alhak2"
"315327198587848","جريدة شام _ Sham Journal",2014-05-07T14:10:29Z,"shamJournal.net"
"196940527047515","سوريا الجديدة | New Syria",2014-05-07T14:12:33Z,"syriamars15"
"197965450246667","الائتلاف الاوروبي  لدعم ثورة سورية  European Comittee for Syrian revolution",2014-05-07T14:11:08Z,"EuropeanComitteeForSyrianRevolution"
"580701191966533","حركة أصحاب اليمين",2014-05-07T14:07:48Z,"As7ab.ALyamen"
"267723440019680","Association of academics and intellectuals Kurds",2014-05-07T14:13:43Z,"267723440019680"
"418811618174963","صفحة المستجدات الرقميه في سوريا   Syria Digital Reports",2014-05-07T14:08:39Z,"SalamaTech"
"182360818620511","Syrian Revolution Youth.شباب الثورة السورية 2011",2014-05-07T14:10:29Z,"Syrian.Revolution.Youth2011"
"100003528646967","Franco Bablo",2014-05-07T14:02:57Z,"franco.bablo"
"227938057381987","تنسيقية بلدة جسرين زهرة الغوطةالثورة السورية في ريف دمشق",2014-05-07T16:01:51Z,"Jsreen.revolution2"
"471075296255124","مخيم اليرموك بكرا أحلى",2014-05-07T14:09:15Z,"mokhayamalyarmouk"
"455828154516640","ﺗﻨﺴﻴﻘﻴﺔ ﺭﻧﻛﻮﺱ ﻟﻠﺜﻮﺭﺓ ﺍﻟﺴﻮﺭﯾﺔ",2014-05-07T14:13:40Z,"rankous.coordination6"
"225125814357740","جبهة الاصالة والتنميه",2014-05-07T14:12:48Z,"asalatanmia001"
